Unique ID,TV Show Title,IMDB Rating,Start Year,End Year,TV Rating,Episode Run Time (min),Top Genres,Total Occ
tt2061527,Tiger & Bunny,7.3,2011, ,TV-14,25,"[' Action', ' Adventure']",0.0
tt1409055,Dragon Ball Z Kai,8.3,2009,2015,TV-14,24,"[' Action', ' Adventure']",0.0
tt0312109,Codename: Kids Next Door,7.2,2002,2008,TV-Y7,23,"[' Action', ' Adventure']",0.0
tt0121220,Dragon Ball Z,8.8,1989,1996,TV-PG,24,"[' Action', ' Adventure']",0.0
tt0948103,Gurren Lagann,8.3,2007),(2007,TV-14,24,"[' Action', ' Adventure']",0.0
tt2176165,Another,7.5,2012),(2012,TV-MA,300,"[' Drama', ' Horror']",0.0
tt4816058,Dragons: Race to the Edge,8.2,2015,2018,TV-Y7-FV,22,"[' Action', ' Adventure']",0.0
tt0096543,Beetlejuice,7.3,1989,1991,TV-Y,22,"[' Short', ' Adventure']",0.0
tt4902964,Rapunzel's Tangled Adventure,7.7,2017,2020,TV-Y7,21,"[' Action', ' Adventure']",0.0
tt8699270,Ultraman,6.8,2019,2023,TV-14,25,"[' Action', ' Adventure']",0.0
tt9584920,The Quintessential Quintuplets,7.7,2019, ,TV-PG,24,"[' Comedy', ' Drama']",0.0
tt11465278,He-Man and the Masters of the Universe,5.9,2021,2022,TV-Y7,26,"[' Action', ' Adventure']",0.0
tt0184111,"Ed, Edd n Eddy",7.5,1999,2008,TV-Y7,30,"[' Comedy', ' Family']",0.0
tt13628870,Harem in the Labyrinth of Another World,6.3,2022, ,,24,"[' Action', ' Adventure']",0.0
tt4549142,Elena of Avalor,6.5,2016,2020,TV-Y,24,"[' Action', ' Adventure']",0.0
tt2051178,Fate/Zero,8.2,2011,2012,TV-MA,24,"[' Action', ' Adventure']",0.0
tt11034066,"Welcome to Demon-School, Iruma-kun",7.6,2019, ,TV-14,23,"[' Comedy', ' Drama']",0.0
tt0182629,Rurouni Kenshin,8.5,1996,1998,TV-14,24,"[' Action', ' Adventure']",0.0
tt2455546,Avengers Assemble,7.0,2012,2019,TV-Y7,23,"[' Action', ' Adventure']",0.0
tt2703720,My Teen Romantic Comedy SNAFU,8.0,2013, ,TV-14,24,"[' Comedy', ' Drama']",0.0
tt2950342,Mr. Pickles,7.3,2013,2019,TV-MA,15,"[' Comedy', ' Horror']",0.0
tt10140028,Q-Force,6.5,2021),(2021,TV-MA,30,"[' Action', ' Adventure']",8.0
tt0108903,ReBoot,7.9,1994,2001,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt0810705,Nana,8.5,2006,2007,TV-MA,21,"[' Comedy', ' Drama']",0.0
tt9817980,Domestic Girlfriend,6.8,2019, ,TV-MA,25,"[' Drama', ' Romance']",0.0
tt5580664,Voltron: Legendary Defender,8.1,2016,2018,TV-Y7-FV,23,"[' Action', ' Adventure']",3.0
tt0115378,Superman: The Animated Series,8.1,1996,2000,TV-PG,30,"[' Action', ' Adventure']",1.0
tt0118266,The New Batman Adventures,8.5,1997,1999,TV-PG,30,"[' Action', ' Adventure']",0.0
tt0839188,Metalocalypse,8.3,2006,2013,TV-MA,11,"[' Comedy', ' Music']",0.0
tt14906826,Dogs in Space,7.2,2021, ,TV-Y7,18,"[' Action', ' Adventure']",0.0
tt10011306,Spriggan,6.9,2022, ,TV-MA,45,"[' Action', ' Adventure']",0.0
tt15139516,Stoner Cats,7.2,2021, ,,5,[' Comedy'],0.0
tt9811316,Hit-Monkey,7.8,2021),(2021,TV-MA,22,"[' Action', ' Adventure']",0.0
tt15830678,Tomodachi Game,7.5,2022, ,TV-14,23,"[' Drama', ' Mystery']",0.0
tt2069441,The Future Diary,7.5,2011,2013,TV-MA,25,"[' Action', ' Drama']",0.0
tt12635162,"Don't Toy with Me, Miss Nagatoro",7.3,2021, ,TV-14,24,"[' Comedy', ' Romance']",0.0
tt13370404,Redo of Healer,6.3,2021, ,TV-MA,24,"[' Action', ' Adventure']",0.0
tt9073898,Duncanville,6.2,2020,2022,TV-14,22,[' Comedy'],1.0
tt10684374,The Ghost and Molly McGee,7.3,2021, ,TV-Y7,22,"[' Short', ' Adventure']",2.0
tt8515016,Banana Fish,8.2,2018),(2018,TV-MA,22,"[' Action', ' Adventure']",0.0
tt5370118,Konosuba: God's Blessing on This Wonderful World!,7.8,2016,2017,TV-14,24,"[' Adventure', ' Comedy']",0.0
tt15758116,Dragons: The Nine Realms,5.4,2021, ,TV-G,23,"[' Action', ' Adventure']",0.0
tt13259622,Bee & Puppycat: Lazy in Space,8.8,2013, ,TV-PG,,[],0.0
tt12427840,Cocomelon,4.7,2018,2022,TV-PG,4,[' Family'],0.0
tt0235923,Invader ZIM,8.4,2001,2006,TV-Y7,24,"[' Action', ' Adventure']",0.0
tt0983983,Shaun the Sheep,8.2,2007,2020,TV-G,7,"[' Short', ' Comedy']",0.0
tt16764368,Urusei Yatsura,8.1,2022, ,,25,"[' Action', ' Adventure']",0.0
tt4718304,The Powerpuff Girls,3.5,2016,2023,TV-Y7-FV,60,"[' Short', ' Action']",0.0
tt10558660,The Tiny Chef Show,6.0,2022, ,TV-Y7,,[' Short'],0.0
tt0419326,Foster's Home for Imaginary Friends,7.6,2004,2009,TV-Y7,30,"[' Adventure', ' Comedy']",0.0
tt0283226,Totally Spies!,7.1,2001,2014,TV-Y7,22,"[' Action', ' Adventure']",0.0
tt6354518,The Disastrous Life of Saiki K.,8.4,2016,2018,TV-14,24,"[' Comedy', ' Fantasy']",0.0
tt13676344,Record of Ragnarok,6.2,2021, ,TV-14,24,"[' Action', ' Adventure']",0.0
tt0309141,Cyberchase,6.9,2002, ,TV-Y,30,"[' Short', ' Adventure']",0.0
tt0791205,Ergo Proxy,7.9,2006),(2006,TV-14,25,"[' Action', ' Adventure']",0.0
tt3066242,RWBY,7.6,2012, ,TV-PG,13,"[' Action', ' Adventure']",5.0
tt13248076,Wonder Egg Priority,7.5,2021, ,TV-MA,23,"[' Action', ' Drama']",0.0
tt0108847,The Magic School Bus,7.8,1994,1997,TV-Y,30,"[' Adventure', ' Comedy']",0.0
tt11147852,Dorohedoro,8.1,2020),(2020,TV-MA,25,"[' Action', ' Comedy']",0.0
tt0386180,Drawn Together,7.1,2004,2007,TV-MA,22,"[' Comedy', ' Reality-TV']",4.0
tt14976292,Link Click,8.7,2021, ,TV-14,20,"[' Action', ' Fantasy']",0.0
tt8041658,Marvel's Moon Girl and Devil Dinosaur,8.6,2022, ,TV-Y7,,"[' Action', ' Adventure']",0.0
tt0118360,Johnny Bravo,7.2,1997,2004,TV-Y7,30,"[' Short', ' Adventure']",0.0
tt0807832,Mushi-Shi,8.5,2005,2014,TV-14,25,"[' Drama', ' Fantasy']",0.0
tt0320808,"The Adventures of Jimmy Neutron, Boy Genius",6.7,2002,2006,TV-G,24,"[' Adventure', ' Comedy']",0.0
tt0105941,Animaniacs,7.9,1993,1998,TV-Y7,21,"[' Short', ' Adventure']",0.0
tt0114327,Sailor Moon,7.6,1995,2000,TV-Y,24,"[' Action', ' Adventure']",0.0
tt4148744,PJ Masks,5.4,2015, ,TV-Y,24,"[' Action', ' Adventure']",0.0
tt9860690,Gremlins: Secrets of the Mogwai,9.1,2022, ,,30,"[' Adventure', ' Comedy']",0.0
tt10431290,Arifureta: From Commonplace to World's Strongest,7.1,2019, ,TV-MA,23,"[' Action', ' Adventure']",0.0
tt4291050,Hey Duggee,8.9,2014, ,TV-Y,7,"[' Comedy', ' Family']",0.0
tt9058134,Kengan Ashura,8.0,2019, ,TV-MA,24,"[' Action', ' Sport']",0.0
tt2014553,Daniel Tiger's Neighborhood,7.5,2012, ,TV-Y,26,"[' Family', ' Fantasy']",0.0
tt2386826,A Tale Dark & Grimm,7.3,2021, ,TV-Y7,26,"[' Action', ' Adventure']",0.0
tt0210418,Digimon: Digital Monsters,7.3,1999,2007,TV-Y7,24,"[' Action', ' Adventure']",0.0
tt1626038,The Avengers: Earth's Mightiest Heroes,8.3,2010,2012,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt0366005,Danny Phantom,7.1,2003,2007,TV-Y7-FV,30,"[' Action', ' Adventure']",0.0
tt1685401,Highschool of the Dead,7.2,2010),(2010,TV-MA,24,"[' Action', ' Drama']",0.0
tt9610166,HouseBroken,6.2,2021, ,TV-14,,[' Comedy'],0.0
tt7550710,TheOdd1sOut,8.1,2014, ,TV-PG,,"[' Biography', ' Comedy']",0.0
tt6148376,Ben 10,2.9,2016,2021,TV-Y7-FV,12,"[' Short', ' Action']",0.0
tt13357140,Baki Hanma,6.7,2021, ,TV-MA,25,"[' Action', ' Drama']",0.0
tt1659175,Transformers Prime,7.9,2010,2013,TV-Y7,30,"[' Short', ' Action']",1.0
tt4917066,Prison School,7.6,2015,2016,TV-MA,24,[' Comedy'],0.0
tt0361243,Star Wars: Clone Wars,7.8,2003,2005,TV-Y7,133,"[' Action', ' Adventure']",0.0
tt0476922,Moral Orel,8.0,2005,2009,TV-MA,11,"[' Comedy', ' Drama']",2.0
tt8336340,Star Wars Resistance,5.2,2018,2020,TV-Y7,30,"[' Action', ' Adventure']",2.0
tt21249100,Black Summoner,7.1,2022, ,Not Rated,,[' Fantasy'],0.0
tt21929358,Akiba Maid War,8.2,2022, ,,,"[' Action', ' Comedy']",0.0
tt0251439,Trigun,8.2,1998),(1998,TV-14,24,"[' Action', ' Adventure']",0.0
tt0756522,Little Einsteins,6.3,2005,2010,TV-Y,,"[' Adventure', ' Comedy']",0.0
tt4215734,"Be Cool, Scooby-Doo!",6.5,2015,2018,TV-Y7-FV,23,"[' Adventure', ' Comedy']",0.0
tt8213522,Tokyo Ghoul: re,6.7,2018),(2018,TV-MA,24,"[' Action', ' Drama']",0.0
tt0770762,Happy Tree Friends,7.0,2000,2016,TV-14,21,"[' Comedy', ' Horror']",0.0
tt0272388,House of Mouse,7.5,2001,2003,TV-Y,30,"[' Comedy', ' Family']",0.0
tt9466298,Ghost in the Shell SAC_2045,6.3,2020, ,TV-MA,25,"[' Action', ' Crime']",0.0
tt1710295,Doc McStuffins,6.6,2012,2022,G,11,"[' Family', ' Fantasy']",2.0
tt5034326,Adam Ruins Everything,8.1,2015,2019,TV-14,30,"[' Comedy', ' History']",0.0
tt7010622,Vampirina,6.5,2017,2021,TV-Y,25,"[' Short', ' Comedy']",0.0
tt12432936,The Misfit of Demon King Academy,7.3,2020,2022,TV-14,23,"[' Adventure', ' Comedy']",0.0
tt4458594,Blaze and the Monster Machines,5.6,2014,2022,TV-Y,22,"[' Short', ' Action']",0.0
tt4651448,Green Eggs and Ham,8.1,2019, ,TV-Y7,26,"[' Adventure', ' Comedy']",0.0
tt1214085,Soul Eater,7.8,2008,2009,TV-14,24,"[' Action', ' Adventure']",0.0
tt11871764,The Proud Family: Louder and Prouder,6.1,2022, ,TV-G,30,"[' Adventure', ' Comedy']",0.0
tt0985344,Claymore,8.0,2007),(2007,TV-MA,24,"[' Action', ' Adventure']",0.0
tt0139774,Dragon Ball GT,6.8,1996,1997,TV-PG,24,"[' Action', ' Adventure']",0.0
tt3225270,Noragami,7.9,2014,2015,TV-14,24,"[' Action', ' Adventure']",0.0
tt15684222,Tatami Time Machine Blues,8.1,2022, ,TV-14,21,"[' Comedy', ' Drama']",0.0
tt7042146,Carmen Sandiego,7.9,2019,2021,TV-Y7-FV,22,"[' Action', ' Adventure']",2.0
tt0449545,Curious George,7.2,2006,2022,TV-Y,30,"[' Short', ' Adventure']",0.0
tt0832330,The Legend of Zelda,6.0,1989),(1989,TV-Y7-FV,15,"[' Action', ' Adventure']",0.0
tt10482560,Kipo and the Age of Wonderbeasts,8.3,2020),(2020,TV-Y7,24,"[' Action', ' Adventure']",3.0
tt13173144,Resident Evil: Infinite Darkness,5.7,2021, ,TV-MA,26,"[' Action', ' Horror']",0.0
tt0481256,Fighting Spirit,8.8,2000,2002,TV-PG,20,"[' Action', ' Comedy']",0.0
tt12831098,Moriarty the Patriot,8.0,2020, ,TV-14,,"[' Crime', ' History']",0.0
tt1178180,The Marvelous Misadventures of Flapjack,7.8,2008,2010,TV-Y7-FV,11,"[' Short', ' Adventure']",0.0
tt9789660,Transformers: War for Cybertron Trilogy,7.3,2020,2021,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt1316554,Black Butler,7.7,2008,2011,TV-14,24,"[' Action', ' Comedy']",0.0
tt3038546,Mike Tyson Mysteries,8.2,2014,2020,TV-14,12,"[' Adventure', ' Comedy']",2.0
tt0138967,Hercules,6.6,1998,1999,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt0981456,Baki the Grappler,7.5,2001,2007,TV-PG,24,"[' Action', ' Drama']",0.0
tt0167743,The Wild Thornberrys,6.6,1998,2004,TV-Y7,30,"[' Adventure', ' Comedy']",0.0
tt0096557,Chip 'n Dale: Rescue Rangers,7.6,1989,1990,TV-Y,22,"[' Action', ' Adventure']",0.0
tt0247827,X-Men: Evolution,7.8,2000,2003,TV-Y7,23,"[' Action', ' Adventure']",0.0
tt13352232,High-Rise Invasion,6.5,2021, ,TV-MA,25,"[' Action', ' Horror']",0.0
tt9288848,Pacific Rim: The Black,7.0,2021,2022,TV-14,24,"[' Action', ' Adventure']",0.0
tt8741368,Rugrats,4.0,2021, ,TV-Y7,23,"[' Short', ' Adventure']",1.0
tt1279024,Toradora!,8.0,2008,2009,TV-14,24,"[' Comedy', ' Drama']",0.0
tt6921882,Moominvalley,7.2,2019, ,,22,"[' Drama', ' Family']",0.0
tt6951546,Animaniacs,7.8,2020, ,TV-PG,21,"[' Short', ' Adventure']",0.0
tt2768802,Mickey Mouse,8.1,2013,2019,TV-G,4,"[' Short', ' Adventure']",0.0
tt13411814,World's End Harem,5.9,2021, ,TV-MA,24,"[' Drama', ' Romance']",0.0
tt14037690,Metal Family,8.6,2018, ,,,"[' Drama', ' Music']",0.0
tt0346314,Ghost in the Shell: Stand Alone Complex,8.5,2002,2005,TV-MA,24,"[' Action', ' Crime']",0.0
tt13262134,Mickey Mouse Funhouse,5.4,2021, ,TV-G,11,"[' Short', ' Adventure']",0.0
tt12882132,Hitori No Shita - The Outcast,6.9,2015,2021,,,[' Fantasy'],0.0
tt12227418,The God of High School,7.3,2020),(2020,,24,"[' Action', ' Adventure']",0.0
tt10919290,Centaurworld,7.6,2021),(2021,TV-Y7,25,"[' Short', ' Adventure']",3.0
tt21345970,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,7.5,2022, ,,23,"[' Action', ' Adventure']",0.0
tt7772600,The Adventures of Paddington,8.5,2019, ,TV-Y,,"[' Short', ' Adventure']",0.0
tt1799834,Fugget About It,6.9,2012,2021,TV-MA,22,"[' Comedy', ' Crime']",0.0
tt11858104,Dragon Quest: The Adventure of Dai,8.0,2020, ,,24,"[' Action', ' Adventure']",0.0
tt9310336,Trese,7.0,2021, ,TV-MA,33,"[' Action', ' Adventure']",0.0
tt8146760,Summer Camp Island,7.7,2018, ,TV-Y7,,"[' Short', ' Adventure']",6.0
tt1679482,Supernatural: The Animation,7.4,2011),(2011,TV-14,23,"[' Drama', ' Fantasy']",0.0
tt0845738,When They Cry,7.9,2006),(2006,TV-MA,24,"[' Drama', ' Horror']",0.0
tt15341442,The Croods: Family Tree,6.8,2021, ,TV-Y7,22,"[' Short', ' Adventure']",0.0
tt15490038,Kotaro Lives Alone,8.4,2022, ,TV-14,27,"[' Comedy', ' Drama']",0.0
tt14476236,Skeleton Knight in Another World,6.9,2022, ,TV-MA,,"[' Action', ' Adventure']",0.0
tt0105935,Aladdin,7.3,1994,1995,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt0451460,Handy Manny,5.5,2006,2013,TV-Y,24,"[' Comedy', ' Family']",0.0
tt0262151,Bob the Builder,5.5,1997,2018,TV-Y,10,"[' Comedy', ' Family']",0.0
tt0439349,The Backyardigans,7.0,2004,2013,TV-Y,24,"[' Adventure', ' Comedy']",0.0
tt0367413,Sonic X,6.2,2003,2006,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt3061050,Clarence,6.8,2013,2018,TV-PG,23,"[' Short', ' Adventure']",3.0
tt1807859,Wild Kratts,7.7,2010, ,TV-Y,26,"[' Adventure', ' Comedy']",0.0
tt1161684,Rosario + Vampire,6.9,2008),(2008,TV-14,25,"[' Comedy', ' Fantasy']",0.0
tt7023474,Little Nightmares,8.3,2019, ,,,[],0.0
tt9811118,M.O.D.O.K.,6.3,2021),(2021,TV-MA,22,"[' Action', ' Comedy']",2.0
tt0429305,American Dragon: Jake Long,6.6,2005,2007,TV-G,30,"[' Action', ' Comedy']",0.0
tt9310330,Yasuke,6.2,2021, ,TV-MA,30,"[' Action', ' Adventure']",0.0
tt0098763,Captain Planet and the Planeteers,6.7,1990,1996,TV-Y7,23,"[' Short', ' Action']",0.0
tt0108937,Space Ghost Coast to Coast,7.9,1993,2012,,15,"[' Comedy', ' Sci-Fi']",1.0
tt8322592,Fast & Furious Spy Racers,5.9,2019,2021,TV-Y7-FV,23,"[' Action', ' Adventure']",2.0
tt0315008,Great Teacher Onizuka,8.5,1999,2000,TV-MA,24,"[' Comedy', ' Drama']",0.0
tt9628244,DC Super Hero Girls,7.2,2019, ,TV-PG,11,"[' Action', ' Adventure']",0.0
tt0383718,W.I.T.C.H.,7.2,2004,2006,TV-Y7,30,"[' Action', ' Adventure']",3.0
tt0293737,The Proud Family,6.5,2001,2005,TV-Y,30,"[' Comedy', ' Family']",0.0
tt1140100,Chowder,7.4,2007,2010,TV-Y7-FV,11,"[' Short', ' Adventure']",0.0
tt14033496,Pokémon Journeys: The Series,7.0,2019, ,TV-Y7,,"[' Adventure', ' Comedy']",0.0
tt7492014,Fairfax,5.2,2021, ,TV-MA,30,"[' Adventure', ' Comedy']",0.0
tt0280277,Mr. Bean: The Animated Series,6.8,2002,2019,TV-Y,11,"[' Comedy', ' Family']",0.0
tt0235917,Dora the Explorer,4.2,2000,2019,TV-Y,30,"[' Adventure', ' Comedy']",0.0
tt8543208,Looney Tunes Cartoons,8.0,2019, ,TV-Y7,12,"[' Short', ' Adventure']",0.0
tt0112123,Pinky and the Brain,7.8,1995,1998,TV-Y,30,"[' Short', ' Adventure']",0.0
tt0101084,Doug,7.4,1991,1994,TV-Y7,30,"[' Adventure', ' Comedy']",0.0
tt0965547,Slam Dunk,8.7,1993,1996,TV-PG,22,"[' Comedy', ' Drama']",0.0
tt0995941,Darker Than Black,7.7,2007,2010,TV-MA,24,"[' Action', ' Drama']",0.0
tt5514358,Steins;Gate 0,8.4,2018),(2018,TV-14,30,"[' Drama', ' Mystery']",0.0
tt4219258,The Testament of Sister New Devil,6.6,2015, ,TV-MA,24,"[' Action', ' Comedy']",0.0
tt1799631,Blue Exorcist,7.4,2011),(2011,TV-14,30,"[' Action', ' Drama']",0.0
tt1480925,Bakemonogatari,8.0,2009,2010,TV-14,360,"[' Action', ' Comedy']",0.0
tt0364774,Lilo & Stitch: The Series,6.8,2003,2006,TV-Y,22,"[' Action', ' Adventure']",0.0
tt7230846,No Activity,6.7,2017,2021,TV-MA,30,[' Comedy'],0.0
tt21114720,Engage Kiss,6.3,2022, ,TV-14,24,"[' Action', ' Comedy']",0.0
tt15483602,Reincarnated as a Sword,7.7,2022, ,,,"[' Action', ' Fantasy']",0.0
tt1213218,Batman: The Brave and the Bold,7.3,2008,2011,TV-Y7-FV,30,"[' Action', ' Adventure']",0.0
tt12502782,Shaman King,7.0,2021,2022,TV-PG,23,"[' Action', ' Adventure']",0.0
tt10498322,Minecraft: Story Mode,5.6,2018),(2018,TV-PG,,[' Adventure'],0.0
tt0434685,Gantz,7.2,2004),(2004,TV-MA,22,"[' Action', ' Drama']",0.0
tt2203143,Mia and Me,6.6,2012, ,,20,"[' Adventure', ' Family']",0.0
tt1909447,Deadman Wonderland,7.1,2011),(2011,TV-MA,24,"[' Action', ' Drama']",0.0
tt1545214,Kung Fu Panda: Legends of Awesomeness,7.0,2011,2016,TV-Y7,22,"[' Action', ' Adventure']",0.0
tt11947288,Big Nate,7.4,2022, ,TV-Y7,22,"[' Comedy', ' Family']",0.0
tt0305011,Clone High,8.2,2002,2003,TV-14,,"[' Comedy', ' Sci-Fi']",0.0
tt4831392,Monster Musume: Everyday Life with Monster Girls,6.6,2015, ,TV-MA,23,"[' Comedy', ' Fantasy']",0.0
tt5344382,Mobile Suit Gundam: Iron-Blooded Orphans,7.9,2015, ,TV-14,24,"[' Action', ' Drama']",0.0
tt18574004,Parallel World Pharmacy,7.0,2022, ,Not Rated,,[' Fantasy'],0.0
tt12026652,Stephen Colbert Presents Tooning Out The News,5.8,2020, ,TV-14,7,"[' Comedy', ' News']",0.0
tt2325846,DreamWorks Dragons,7.9,2012,2014,TV-Y7,22,"[' Action', ' Adventure']",0.0
tt9897038,Chip and Potato,6.4,2018, ,TV-Y,23,"[' Adventure', ' Comedy']",0.0
tt2575684,Date a Live,6.9,2013, ,TV-14,25,"[' Action', ' Comedy']",0.0
tt14134550,Odd Taxi,8.5,2021, ,,23,"[' Comedy', ' Crime']",0.0
tt6185782,Miss Kobayashi's Dragon Maid,7.7,2017,2022,TV-14,24,"[' Comedy', ' Fantasy']",0.0
tt14556544,Thomas & Friends: All Engines Go,2.2,2021, ,TV-Y,30,"[' Short', ' Adventure']",0.0
tt4584326,Owari no serafu,7.5,2015),(2015,TV-14,24,"[' Action', ' Adventure']",0.0
tt10436284,Kamp Koral: SpongeBob's Under Years,3.6,2021, ,TV-Y7,22,"[' Short', ' Adventure']",0.0
tt1666278,Thundercats,7.9,2011,2012,TV-PG,,"[' Action', ' Adventure']",0.0
tt7736544,3Below: Tales of Arcadia,7.7,2018,2019,TV-Y7-FV,24,"[' Action', ' Adventure']",1.0
tt1436544,Ben & Holly's Little Kingdom,7.5,2009,2013,TV-Y,10,"[' Adventure', ' Comedy']",0.0
tt11503082,Scissor Seven,8.4,2018, ,TV-14,13,"[' Action', ' Adventure']",0.0
tt0892700,The Penguins of Madagascar,7.5,2008,2015,TV-Y7,11,"[' Short', ' Action']",0.0
tt0816397,Ouran High School Host Club,8.2,2006),(2006,TV-14,24,"[' Comedy', ' Romance']",0.0
tt14641098,The Case Study of Vanitas,7.6,2021, ,TV-14,23,"[' Fantasy', ' Horror']",0.0
tt0318233,My Life as a Teenage Robot,7.0,2002,2022,TV-Y,23,"[' Action', ' Adventure']",0.0
tt0865856,VeggieTales,7.2,1993,2015,TV-Y,32,"[' Comedy', ' Family']",0.0
tt12286260,Santa Inc.,1.6,2021),(2021,TV-MA,30,[' Comedy'],3.0
tt6135682,Spider-Man,6.1,2017,2020,TV-Y7,44,"[' Action', ' Adventure']",0.0
tt3232262,Sonic Boom,6.8,2014,2017,TV-Y7,11,"[' Short', ' Action']",0.0
tt0197159,Home Movies,8.2,1999,2004,TV-14,30,"[' Comedy', ' Drama']",0.0
tt11680468,Great Pretender,7.9,2020, ,TV-MA,23,"[' Action', ' Adventure']",0.0
tt0243061,Dragon Tales,6.3,1999,2005,TV-Y,30,"[' Adventure', ' Drama']",0.0
tt0172049,Rolie Polie Olie,6.3,1998,2007,TV-Y,24,"[' Comedy', ' Family']",0.0
tt12915960,The Patrick Star Show,3.5,2021, ,TV-Y7,11,"[' Comedy', ' Family']",0.0
tt0371475,Ren & Stimpy 'Adult Party Cartoon',5.5,2003),(2003,TV-MA,30,"[' Comedy', ' Horror']",0.0
tt6148744,Pete the Cat,7.9,2017, ,TV-Y,22,"[' Comedy', ' Family']",2.0
tt5515212,Big Hero 6: The Series,7.1,2017,2021,TV-Y7,21,"[' Action', ' Adventure']",0.0
tt15614372,Tear Along the Dotted Line,8.6,2021, ,TV-14,20,"[' Comedy', ' Drama']",0.0
tt5846856,Ask the StoryBots,8.5,2016,2019,TV-Y,24,"[' Adventure', ' Comedy']",0.0
tt15529074,Shikimori's Not Just a Cutie,6.7,2022, ,TV-14,23,"[' Comedy', ' Drama']",0.0
tt14400866,A Couple of Cuckoos,6.8,2022),(2022,TV-14,,"[' Comedy', ' Romance']",0.0
tt1118804,Clannad,7.8,2007,2008,TV-PG,30,"[' Comedy', ' Drama']",0.0
tt2474952,Bravest Warriors,8.1,2012,2018,TV-PG,5,"[' Action', ' Adventure']",1.0
tt0419315,Camp Lazlo!,6.4,2005,2008,TV-Y7,30,"[' Short', ' Adventure']",0.0
tt21606344,Renai Flops,6.9,2022, ,,,"[' Comedy', ' Romance']",0.0
tt11595706,Interspecies Reviewers,7.4,2020, ,TV-MA,23,"[' Comedy', ' Fantasy']",0.0
tt13357124,The Way of the Househusband,7.3,2021, ,TV-14,16,"[' Action', ' Comedy']",0.0
tt5439480,Milo Murphy's Law,7.6,2016,2019,TV-Y7,12,"[' Short', ' Action']",0.0
tt4953128,Animals.,7.3,2016,2018,TV-MA,30,[' Comedy'],0.0
tt0115108,Beast Wars: Transformers,8.1,1996,1999,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt9165462,The Casagrandes,5.7,2019,2022,TV-Y7,22,"[' Short', ' Adventure']",0.0
tt9826344,"Why the Hell are You Here, Teacher!?",6.3,2019, ,TV-MA,12,"[' Short', ' Comedy']",0.0
tt0103477,The Little Mermaid,6.7,1992,1994,TV-Y,25,"[' Short', ' Adventure']",0.0
tt14061838,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,7.3,2021, ,TV-14,24,"[' Action', ' Fantasy']",0.0
tt1727444,Panty & Stocking with Garterbelt,7.3,2010,2011,TV-MA,23,"[' Action', ' Comedy']",0.0
tt0210413,Clerks,7.4,2000,2001,R,22,[' Comedy'],0.0
tt6264782,Mickey Mouse Mixed-Up Adventures,6.0,2017,2021,TV-Y,21,"[' Short', ' Adventure']",0.0
tt1726839,The Looney Tunes Show,7.5,2011,2015,TV-PG,23,"[' Short', ' Adventure']",0.0
tt7814574,Junji Itô: Korekushon,6.7,2018, ,TV-MA,24,"[' Drama', ' Horror']",0.0
tt8438524,How NOT to Summon a Demon Lord,7.0,2018, ,TV-MA,24,"[' Adventure', ' Comedy']",0.0
tt9077562,Hoops,6.0,2020),(2020,TV-MA,25,"[' Comedy', ' Sport']",1.0
tt4176370,Guardians of the Galaxy,7.3,I) (2015,2019,TV-Y7-FV,22,"[' Action', ' Adventure']",0.0
tt2455514,Hulk and the Agents of S.M.A.S.H.,6.1,2013,2015,TV-Y7,23,"[' Action', ' Adventure']",0.0
tt13167196,Edens Zero,7.2,2021, ,TV-14,,"[' Action', ' Adventure']",0.0
tt0154061,CatDog,6.5,1998,2005,TV-Y,23,"[' Adventure', ' Comedy']",0.0
tt1298820,Clannad: After Story,8.6,2008,2009,TV-MA,24,"[' Comedy', ' Drama']",0.0
tt3621796,Fate/stay night [Unlimited Blade Works],8.0,2014,2015,TV-14,24,"[' Action', ' Adventure']",0.0
tt10768172,Cake,6.5,2019, ,TV-MA,,[' Comedy'],0.0
tt13858416,Dino Ranch,6.7,2021, ,TV-Y,,"[' Adventure', ' Comedy']",0.0
tt0262153,Caillou,3.8,1997,2018,TV-Y,30,"[' Comedy', ' Drama']",0.0
tt0108684,Aaahh!!! Real Monsters,7.2,1994,1997,TV-Y7,30,"[' Adventure', ' Comedy']",0.0
tt19873092,Eureka!,6.9,2022, ,TV-Y,,"[' Adventure', ' Comedy']",0.0
tt7326322,The Ancient Magus' Bride,7.7,2017, ,TV-14,25,"[' Drama', ' Fantasy']",0.0
tt1812523,TRON: Uprising,8.2,2012,2013,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt0439341,6Teen,7.5,2004,2010,TV-PG,22,"[' Comedy', ' Drama']",0.0
tt1890725,Blood-C,6.2,2011),(2011,TV-MA,,"[' Action', ' Fantasy']",0.0
tt8019444,Aggretsuko,8.0,2018,2023,TV-14,15,"[' Comedy', ' Drama']",0.0
